Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
Saffola Oats | Rolled Oats | Delicious Creamy Oats | 100% Natural | High Protein & Fibre | Healthy Cereal for weight loss | 2kg (Pack of 2 x 1kg),2kg,299,424,29.48,No Deal,2K+ bought in past month,4.3,"36,135",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI0MTgyNjAzOTgxMzk0OjE3NDc2Mzg0Mzk6c3BfbXRmOjMwMDUyMzMwNjk5NzQzMjo6MDo6&url=%2FSaffola-Delicious-Natural-Protein-Healthy%2Fdp%2FB09PZ2NDT2%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo%26dib_tag%3Dse%26keywords%3Dright%2Bshift%26qid%3D1747638439%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Ad,19-05-2025,right shift,560005,right shift
"Yumm Tumz Multi-Seed Oats Cookies, High Protein & Fibre, No Refined Sugar, 140g",140g,209,219,4.57,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI0MTgyNjAzOTgxMzk0OjE3NDc2Mzg0Mzk6c3BfbXRmOjMwMDUzMjkyMjU5MTQzMjo6MDo6&url=%2FYumm-Tumz-Multi-Seed-Cookies-Protein%2Fdp%2FB0F1L8QKZ1%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo%26dib_tag%3Dse%26keywords%3Dright%2Bshift%26qid%3D1747638439%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Ad,19-05-2025,right shift,560005,right shift
NutriOrganics Rolled Oats 1 Kg - Diet Food | 100% Wholegrain Jumbo Oats | Oats For Weight Management | High Fibre Breakfast | Rich In Protein,1 kg,195,499,60.92,Limited time deal,1K+ bought in past month,4.3,487,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjI0MTgyNjAzOTgxMzk0OjE3NDc2Mzg0Mzk6c3BfbXRmOjMwMDE2MDM4NjIzODgzMjo6MDo6&url=%2FNutriOrganics-Rolled-Oats-Wholegrain-Management%2Fdp%2FB0CZ6RZQ3Q%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo%26dib_tag%3Dse%26keywords%3Dright%2Bshift%26qid%3D1747638439%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Ad,19-05-2025,right shift,560005,right shift
"FIT & FLEX High Protein Oats, Peanut Butter Chocolate, 400g, Zero Refined Sugar, Ready To Eat, Gluten Free & Preservative Free - As Seen on Shark Tank India",400g,210,299,29.77,No Deal,500+ bought in past month,4.5,171,https://www.amazon.in/FIT-FLEX-Protein-Chocolate-Preservative/dp/B0CY5HTL17/ref=sr_1_25?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-25,Not Ad,19-05-2025,right shift,560005,right shift
"FOMTOR 3x7 Bike Shifters Set 21Speed Mountain Bike Shifters Left Right Brake Lever Shifter with Shift Cables for Mountain Bike Folding Bike,V-Brake (1 Pair)",No Grammage,5173,No Price,0.0,No Deal,No data,4.4,184,https://www.amazon.in/FOMTOR-Shifters-21Speed-Mountain-Shifter/dp/B08FLZDZR8/ref=sr_1_26?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-26,Not Ad,19-05-2025,right shift,560005,right shift
SIGNOOGLE Right Left Shift Signs Acrylic Glass Laminated Waterproof for Shop Office Glass Door Home Outdoor House/Appt/Bunglow Blue White 10.00 Cm X 10.00 Cm Pack of 4 Pcs,No Grammage,199,449,55.68,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/SIGNOOGLE-Acrylic-Laminated-Waterproof-Outdoor/dp/B082SZT122/ref=sr_1_27?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-27,Not Ad,19-05-2025,right shift,560005,right shift
CALANDIS™ 1 Pair Speed Bike Shifters Left Right Gear Shift Levers with Cables 10 Speed | Shifters | Bicycle Components & Parts | Cycling,No Grammage,3216,5108,37.04,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/CALANDISTM-Shifters-Bicycle-Components-Cycling/dp/B0F8BRPGFV/ref=sr_1_28?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-28,Not Ad,19-05-2025,right shift,560005,right shift
CALANDIS™ 1 Pair Speed Bike Shifters Left Right Gear Shift Levers with Cables 11 Speed | Shifters | Bicycle Components & Parts | Cycling,No Grammage,3365,5343,37.02,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/CALANDISTM-Shifters-Bicycle-Components-Cycling/dp/B0F8BSQY4F/ref=sr_1_29?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-29,Not Ad,19-05-2025,right shift,560005,right shift
1 Pair Speed Bike Shifters Left Right Gear Shift Levers with Cables 8 Speed,No Grammage,2891,5782,50.0,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/IVELECT-Speed-Shifters-Levers-Cables/dp/B09K3RNF29/ref=sr_1_30?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-30,Not Ad,19-05-2025,right shift,560005,right shift
Abfer 5 Speed Shift Knob Lower Right R Car Gear Stick Shift Knobs Ball Manual Shifting Handle Fit for Vehicles (Black),No Grammage,5063,8101.82,37.51,No Deal,No data,3.3,3,https://www.amazon.in/Abfer-Manual-Shifting-Handle-Vehicles/dp/B0CHYKDHXM/ref=sr_1_31?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-31,Not Ad,19-05-2025,right shift,560005,right shift
"Eco Valley Weikfield Hearty Oats - Plain, 400 Gms - Rich In Protein And Fibre | 100% Natural Grain | Cooks In 3 Minute",400 g,89,90,1.11,No Deal,50+ bought in past month,3.9,32,https://www.amazon.in/Eco-Valley-Hearty-Oats-Protein/dp/B0BMLJDTCS/ref=sr_1_32_f3_0o_fs?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-32,Not Ad,19-05-2025,right shift,560005,right shift
"3NH® Bike Derailleur, 1 Pair Firm Lightweight Triple 3x7/8/9 Bicycle Gear Shift Derailleur Left Right Shifter for Mountain Bicycling Bicycle Shifting Split Dial Transmission 3 * 8-#2",No Grammage,5560,13499,58.81,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Derailleur-Lightweight-Mountain-Bicycling-Transmission/dp/B0CWTZJFQX/ref=sr_1_33?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-33,Not Ad,19-05-2025,right shift,560005,right shift
"Slurrp Farm No Maida No Refined Sugar Banana Oat and Choco Ragi Cookies | Healthy Cookies Made With Multigrains | Perfect for tiffins, travel or snack time | Pack of 4 x 88g",88g,396,No Price,0.0,No Deal,1K+ bought in past month,4.1,163,https://www.amazon.in/Slurrp-Refined-Cookies-Healthy-Multigrains/dp/B0DG8SY2CK/ref=sr_1_34?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-34,Not Ad,19-05-2025,right shift,560005,right shift
Kwality RCB Classic Masala Oats 500g | Healthy Breakfast | High Fiber & Protein | Ready-to-Cook | Spicy Flavor | Endorsed by Royal Challengers Bangalore (RCB),500g,207,275,24.73,No Deal,20+ bought in past month,3.7,57,https://www.amazon.in/Kwality-Classic-Goodness-Delicious-Protein/dp/B0CLV2JRKM/ref=sr_1_35_f3_0o_fs?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-35,Not Ad,19-05-2025,right shift,560005,right shift
ZHuidjo Pair Black MTB Bicycle Bike Left Right Speed Control Brake Shift Lever (SN: 15a 2b7 3ab 4c5 158),No Grammage,4498,8699,48.29,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/ZHuidjo-Black-Bicycle-Right-Control/dp/B0BGH3BNCG/ref=sr_1_36?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-36,Not Ad,19-05-2025,right shift,560005,right shift
Loom Tree Bike Brake Level Triggers Shifter Adapter Shift Mount Clamp Black Left Right,No Grammage,1146,1832,37.45,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Brake-Level-Triggers-Shifter-Adapter/dp/B09ZKZGY8Z/ref=sr_1_37?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-37,Not Ad,19-05-2025,right shift,560005,right shift
Calandis Bike Brake Level Triggers Shifter Adapter Shift Mount Clamp Red Right,No Grammage,752,1301,42.2,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Calandis-Brake-Triggers-Shifter-Adapter/dp/B09ZLDCG6L/ref=sr_1_38?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-38,Not Ad,19-05-2025,right shift,560005,right shift
"The Naturik Co. Multigrain Chilla Mix 250g: Instant, Ready-to-Cook Cheela & Dosa Mix with 70% Pulses & 20% Protein, Healthy Breakfast Option for Kids & Family | As Seen On Shark Tank",250g,183,199,8.04,No Deal,500+ bought in past month,3.7,145,https://www.amazon.in/Naturik-Co-Multigrain-Cheela-Mix/dp/B0BYJSPH47/ref=sr_1_39_mod_primary_new?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-39,Not Ad,19-05-2025,right shift,560005,right shift
CALANDIS™ 1 Pair Speed Bike Shifters Left Right Gear Shift Levers with Cables 8 Speed | Shifters | Bicycle Components & Parts | Cycling,No Grammage,2375,3772,37.04,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/CALANDISTM-Shifters-Bicycle-Components-Cycling/dp/B0F8BS4HY6/ref=sr_1_40?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-40,Not Ad,19-05-2025,right shift,560005,right shift
"Generic Bike Derailleur, 1 Pair Firm Lightweight Triple 3x7/8/9 Bicycle Gear Shift Derailleur Left Right Shifter for Mountain Bicycling Bicycle Shifting Split Dial Transmission 3 * 7-#1",No Grammage,4233,8199,48.37,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Generic-Derailleur-Lightweight-Bicycling-Transmission/dp/B0CBCJ4VYW/ref=sr_1_41?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-41,Not Ad,19-05-2025,right shift,560005,right shift
CALANDIS™ 1 Pair Speed Bike Shifters Left Right Gear Shift Levers with Cables 12 Speed | Shifters | Bicycle Components & Parts | Cycling,No Grammage,2346,3725,37.02,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/CALANDISTM-Shifters-Bicycle-Components-Cycling/dp/B0F8BV753F/ref=sr_1_42?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-42,Not Ad,19-05-2025,right shift,560005,right shift
LOSA Set of Bicycle Shifters M4000 3X9 Speed Mountain Bike Shifters 27 Speed Shift Lever Left Right,No Grammage,3957,8117,51.25,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/M4000-Speed-Mountain-Shifters-Shift/dp/B0C696S2CN/ref=sr_1_43?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-43,Not Ad,19-05-2025,right shift,560005,right shift
True Elements Multigrain Oats 500g - Jowar and Ragi | Oatmeal | Oats for Weight Loss | Millet Rich Breakfast | Healthy Breakfast | Rich in Fibre and Protein,500g,189,200,5.5,No Deal,400+ bought in past month,4.3,"1,869",https://www.amazon.in/True-Elements-Multigrain-Oats-500g/dp/B0BJQLQCXP/ref=sr_1_44?dib=eyJ2IjoiMSJ9.K98ZbEFg8GTc8NAnzgVoPfGK3Xka0vdmqBhuD1iXrrCVhNLdTfqK43PaXuw_62J3lRfgK8MQZXef_Y5EVy7NFdMdzq3ifZ93TGoo5-m1ghy8SnXaeSIGru-XA9vVfMU28mJkC_QztvngGGaIQlPVsH7oOWsPVRpbZgTTUjV-d5_ztp8rzmHgR1JH1kMq-i7xkoFtMGEWo-tLWguAaM3H4V5-M5SOGeBPHO4Uo-LtYdwvOAE2yTQxoEu5QaSuU1SD4G9P-roAU_0E7dLIoZLCSqdALxHlgdYO3KuywtEQunw.SQkRbMBho5nLZVY8Uyu0VYak31fptMBG55EQww13Jgo&dib_tag=se&keywords=right+shift&qid=1747638439&sr=8-44,Not Ad,19-05-2025,right shift,560005,right shift
