Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
Pure & Sure Organic Soya Flour 500gm | 100% Natural Soyabean Atta | Rich in Protein & Helps in Muscle Strength for Daily Consumption | No Preservative & Adulteration,500g,115,No Price,0.0,No Deal,500+ bought in past month,4.2,221,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTM0MDI2NDA0NDMzMzEyOjE3NDczODAwNjc6c3BfbXRmOjMwMDI2NTIwMjAyNTUzMjo6MDo6&url=%2FPure-Sure-Organic-Sour-Flour%2Fdp%2FB07CYG9FDQ%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747380067%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Ad,16-05-2025,atta,400076,atta
Pansari 100% Natural Multi-Grain Wheat Atta | 10 Grain Blend | Freshly Milled | No Preservatives | High Fiber & Nutrient-Rich Flour | Gut Health & Digestion Support | 5Kg,10 g,389,550,29.27,No Deal,300+ bought in past month,3.8,9,https://www.amazon.in/Pansari-Multi-Grain-Preservatives-Nutrient-Rich-Digestion/dp/B0DVGVWGG9/ref=sr_1_25_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-25,Not Ad,16-05-2025,atta,400076,atta
"24 Mantra Organic – Whole Wheat Atta Premium, 1Kg",1kg,90,No Price,0.0,No Deal,900+ bought in past month,4.2,"4,218",https://www.amazon.in/24-Mantra-Organic-Wholewheat-Premium/dp/B00L926I5Y/ref=sr_1_26_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-26,Not Ad,16-05-2025,atta,400076,atta
Two Brothers Organic Farms - Khapli Wheat Flour (2 kg) | High Dietary Fiber for Easy Digestion | Stoneground Emmer Wheat Flour | Khapli Atta,2 kg,455,499,8.82,No Deal,6K+ bought in past month,4.1,"2,407",https://www.amazon.in/Brothers-Organic-Ancient-Heirloom-Stoneground/dp/B0895X1BYY/ref=sr_1_27?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-27,Not Ad,16-05-2025,atta,400076,atta
Jiwa Cold Pressed Organic Khapli Wheat Flour / Atta| Emmer Wheat Chakki Ground Flour | High In Fiber | Premium Whole Wheat Flour | Easy to Digest |Low Gluten Ancient Grain | Certified Organic Atta | 100% Natural | 1 kg,1 kg,215,299,28.09,No Deal,700+ bought in past month,4.2,666,https://www.amazon.in/healthy-nature-Organic-khapli-wheat/dp/B0B1VKXTN8/ref=sr_1_28?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-28,Not Ad,16-05-2025,atta,400076,atta
Pansari 100% Natural MP Sharbati Wheat Atta | Whole Wheat Flour | Freshly Milled | No Mixture | High Fiber | No Preservatives | Stone-Ground for Authentic Taste | 5Kg Pack,5kg,354,360,1.67,No Deal,500+ bought in past month,4.1,163,https://www.amazon.in/Pansari-Natural-Sharbati-Mixture-Preservative/dp/B0BRQG83XS/ref=sr_1_29?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-29,Not Ad,16-05-2025,atta,400076,atta
"Sugar Watchers Low GI 7-Grain Atta | Diabetic Friendly | Clinically Certified Low GI | Dietician Recommended | Goodness of Jowar, Chana & Isabgol | High Protein & High Fibre | Rich in Iron, Magnesium and Calcium | Multigrain atta for entire family | 1 Kg",1 kg,165,169,2.37,No Deal,500+ bought in past month,4.1,"1,070",https://www.amazon.in/Sugar-Watchers-Low-7-Grain-Atta/dp/B07RXWB795/ref=sr_1_30_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-30,Not Ad,16-05-2025,atta,400076,atta
"Patanjali Chakki Atta, Whole Wheat with Bran, Genhu ka Atta, Organic Flour - 5kg",5kg,No Price,No Price,0.0,No Deal,1K+ bought in past month,4.3,158,https://www.amazon.in/Patanjali-Chakki-Whole-Wheat-Organic/dp/B0CPT66HG3/ref=sr_1_31?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-31,Not Ad,16-05-2025,atta,400076,atta
"Sugar.fit Active Sugar Control Atta 1Kg, 8-In-1 Multigrain Atta Flours Sharbati Wheat, Soybean, Black Chana, Ragi, Barley, Fenugreek, Flax Seed & Horse Gram",1kg,179,220,18.64,Limited time deal,1K+ bought in past month,4.1,670,https://www.amazon.in/sugar-fit-Control-Cravings-Clinically-Protein/dp/B0CLTWNX1R/ref=sr_1_32?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-32,Not Ad,16-05-2025,atta,400076,atta
Manna Multigrain Atta/Multi Millet Atta 4Kgs (with Siridhanya Flour) | Certified Low GI Wheat Flour with 25% Millets | High Protein & Fibre | Diabetic Friendly | For Weight Loss,4kg,399,660,39.55,Limited time deal,100+ bought in past month,4.1,"3,028",https://www.amazon.in/Manna-Multigrain-Diabetic-Friendly-Millets/dp/B09K5FBCSG/ref=sr_1_33_mod_primary_new?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-33,Not Ad,16-05-2025,atta,400076,atta
"Tata Sampann, Easy Cook Ragi Atta, 500g, Rich In Fibre & Calcium, Easy Knead, Crack-Free Soft Rotis, No Preservative, Millet Flour",500g,78,90,13.33,No Deal,1K+ bought in past month,4.4,106,https://www.amazon.in/Tata-Sampann-Calcium-Crack-Free-Preservative/dp/B0D182K2HW/ref=sr_1_34_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-34,Not Ad,16-05-2025,atta,400076,atta
Diabexy Atta Sugar Control for Diabetes - 1kg,1kg,505,522,3.26,No Deal,1K+ bought in past month,4.0,"2,283",https://www.amazon.in/Diabexy-Atta-Sugar-Control-Diabetes/dp/B089RJKX9R/ref=sr_1_35?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-35,Not Ad,16-05-2025,atta,400076,atta
"Aashirvaad Nature’s Superfoods Gluten Free Flour, 1kg Pack, 100% Pure & Natural and Wheat Free | High Fibre Atta",1kg,185,238,22.27,No Deal,600+ bought in past month,4.1,"2,323",https://www.amazon.in/Aashirvaad-Natures-Super-Foods-Gluten/dp/B07MF9CX2H/ref=sr_1_36_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-36,Not Ad,16-05-2025,atta,400076,atta
"Aashirvaad Shudh Chakki Atta, 1 kg",1 kg,No Price,No Price,0.0,No Deal,600+ bought in past month,4.6,299,https://www.amazon.in/Aashirvaad-Shudh-Chakki-Atta/dp/B00NWGOSES/ref=sr_1_37?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-37,Not Ad,16-05-2025,atta,400076,atta
Lo! Low Carb Delights - Ultra Low Carb Keto Atta (1 Kg)| Dietitian Recommended Keto Flour | Lab Tested Keto Food Products for Keto Diet,1 kg,559,599,6.68,No Deal,900+ bought in past month,4.3,"1,654",https://www.amazon.in/Lo-Foods-Tested-Products-Nutritious/dp/B07XQ2MY1G/ref=sr_1_38?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-38,Not Ad,16-05-2025,atta,400076,atta
"Rosier khapli atta, Khapli Wheat Flour | 2KG (Pack of 1) | High Protein & Fiber | Easy Digestion | Stoneground Emmer Wheat Chakki Atta | Low Gluten Ancient Grain | Organic Atta | 100% Natural | (Khapli Wheat Atta)",2kg,468,499,6.21,No Deal,400+ bought in past month,4.5,31,https://www.amazon.in/Protein-Digestion-Stoneground-Ancient-Organic/dp/B0F2YTRSRS/ref=sr_1_39?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-39,Not Ad,16-05-2025,atta,400076,atta
"Fortune Chana Besan, 100% Chana Dal 100% Taste, 500 g",500 g,55,95,42.11,No Deal,10K+ bought in past month,4.4,"13,078",https://www.amazon.in/Fortune-Besan-500g/dp/B00E785XFS/ref=sr_1_40_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-40,Not Ad,16-05-2025,atta,400076,atta
"Organic Tattva Organic Multigrain Flour, 5 Kg",5 kg,625,No Price,0.0,No Deal,500+ bought in past month,4.4,403,https://www.amazon.in/ORGANIC-TATTVA-Organic-Multigrain-Flour/dp/B08F5VS641/ref=sr_1_41_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-41,Not Ad,16-05-2025,atta,400076,atta
"Fortune 100% Chana Dal Besan,1 kg",1 kg,109,169,35.5,No Deal,10K+ bought in past month,4.4,"14,506",https://www.amazon.in/Fortune-Besan-1kg/dp/B015MJI4BU/ref=sr_1_42_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-42,Not Ad,16-05-2025,atta,400076,atta
Aashirvaaad Atta 5kg,5kg,No Price,No Price,0.0,No Deal,40+ bought in past month,No Rating,No Reviews,https://www.amazon.in/Generic-Aashirvaaad-Atta-5kg/dp/B0DV9JM566/ref=sr_1_43?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-43,Not Ad,16-05-2025,atta,400076,atta
Bagrry's Oats Atta 1000gm Pouch | High in Protein & Fibre | Helps Manage Weight & Reduce Cholesterol | Non GMO | Healthy Oats Atta |100% Whole Grain Oats Atta,1000g,269,280,3.93,No Deal,600+ bought in past month,4.5,62,https://www.amazon.in/Bagrrys-1000gm-Protein-Cholesterol-Healthy/dp/B0D9QTBDRM/ref=sr_1_44?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-44,Not Ad,16-05-2025,atta,400076,atta
"Aashirvaad Chakki Khapli Atta, 1 kg, Ancient Wheat Flour",1 kg,163,169,3.55,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/Aashirvaad-Chakki-Khapli-Ancient-Wheat/dp/B0DW4JNC4T/ref=sr_1_45_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-45,Not Ad,16-05-2025,atta,400076,atta
"TWF Virgin Oats Flour | Jaee Atta | 100% Virgin Grains | Gluten Free | Versatile Wholesome Cooking, Baking, Breakfasts (1 Kg)",1 kg,199,298,33.22,No Deal,200+ bought in past month,4.4,18,https://www.amazon.in/TWF-Versatile-Wholesome-Cooking-Breakfasts/dp/B0DTF9FRF9/ref=sr_1_46?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-46,Not Ad,16-05-2025,atta,400076,atta
"Aashirvaad Nature’s Superfoods Ragi Flour, 1kg Pack, High Fibre & Protein Atta | Gluten-Free Flour",1kg,101,114,11.4,No Deal,2K+ bought in past month,4.4,"5,405",https://www.amazon.in/Aashirvaad-Natures-Super-Foods-Flour/dp/B07MLH5SDK/ref=sr_1_47_f3_0o_fs?dib=eyJ2IjoiMSJ9.lLI79KZGXZSCTbsPqz3MYlO3xBbPv5DN4gc0uBmiSuUkh2OkVTF8y_6PWlJvjqktaQLdWX2ASEWSX9TV3jlw_uzv-KqDWtj4KMzn-bqxxECZY9QS_MwUFhmB-DwQ7vctGmjdEV176G3hxWwPBlgBTmLYyWA6RpCFQFJsE5FA15UwhmM3d_2cbefJL-N84sCpnArnJG9NReYi141TRobKXDHsdUMXQ2_HkH0twgFJ5lraDtafKlagAugcol6G2KqXhLUVL8darhZj-3ftqVZxYY-qq0BKmCjs9iTRFLTRWCA.C7UFmSTQ8YrKmOjfmY5JYGzPy-ccsTultM1f6yMZMYA&dib_tag=se&keywords=atta&qid=1747380067&sr=8-47,Not Ad,16-05-2025,atta,400076,atta
